Date,Open,High,Low,Close,Volume,stock_long_name,stock_currency,stock_industry,stock_headquarter
2023-01-23 00:00:00-05:00,137.35226726570644,142.5233756619897,137.13348890244947,140.32565307617188,81760300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-24 00:00:00-05:00,139.5301008476061,142.36426552552766,139.52016189406746,141.73776245117188,66435100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-25 00:00:00-05:00,140.10686269651404,141.63829593399345,138.0384225501974,141.07147216796875,65799300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-26 00:00:00-05:00,142.3742031889364,143.44820194639644,141.11125809813043,143.15982055664062,54105100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-27 00:00:00-05:00,142.36425849041646,146.41162778096455,142.2847013441142,145.1188507080078,70555800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-30 00:00:00-05:00,144.15425124057808,144.74096810305164,142.0559789998574,142.20513916015625,64015300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-01-31 00:00:00-05:00,141.90680243408923,143.5376859264223,141.48913881490347,143.4879608154297,65874500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-01 00:00:00-05:00,143.16975163727773,145.79507673093465,140.53448759071875,144.6216278076172,77663600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-02 00:00:00-05:00,148.07234822729384,150.33967386224688,147.34641010772785,149.981689453125,118339000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-03 00:00:00-05:00,147.207182024485,156.50521662396088,147.0082967484801,153.64122009277344,154357300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-06 00:00:00-05:00,151.72193902835576,152.24899178195957,149.9418803387357,150.8865966796875,69858300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-07 00:00:00-05:00,149.80266972957904,154.36715265742652,149.80266972957904,153.79037475585938,83322600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-08 00:00:00-05:00,153.02465822192065,153.72076421595622,150.32971516233047,151.07554626464844,64120100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-09 00:00:00-05:00,152.92523134836117,153.47217727500978,149.58390689298716,150.03140258789062,56007100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-10 00:00:00-05:00,148.8561615202599,150.72855564951882,148.6171256922703,150.39988708496094,57450700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-13 00:00:00-05:00,150.3401464530594,153.6367713472545,150.31026887131654,153.2284393310547,62199000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-14 00:00:00-05:00,151.5054161644625,153.14875912902346,150.25051215282318,152.5810546875,61707600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-15 00:00:00-05:00,152.49140637133246,154.8717496977074,152.2623398713519,154.7024383544922,65573800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-16 00:00:00-05:00,152.88980037680486,155.69841461880284,152.73045834096655,153.08900451660156,68167900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-17 00:00:00-05:00,151.7344963627943,152.38186421688505,150.2405565175307,151.93368530273438,59144100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-21 00:00:00-05:00,149.59317925778595,150.68874126558396,147.81041766016108,147.880126953125,58867200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-22 00:00:00-05:00,148.26853322383934,149.3441716508003,146.56545044567338,148.30838012695312,51011300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-23 00:00:00-05:00,149.48361673544665,149.73260670876726,146.64514015787685,148.79640197753906,48394200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-24 00:00:00-05:00,146.51567222182788,146.5953508433174,145.13128846737672,146.11729431152344,55469600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-27 00:00:00-05:00,147.11324462513485,148.56733757970076,146.85428532301114,147.3223876953125,44998500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-02-28 00:00:00-05:00,146.45589173007892,148.47768890969712,146.2367793581571,146.81443786621094,50547000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-01 00:00:00-05:00,146.236794214235,146.63517209612348,144.42413989821574,144.72293090820312,55479000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-02 00:00:00-05:00,143.79670855060732,146.1172971563114,143.31863681236254,145.32052612304688,52238100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-03 00:00:00-05:00,147.44190459506214,150.49950894207615,146.734781539601,150.41983032226562,70732300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-06 00:00:00-05:00,153.1686797014511,155.66854899478827,152.84002627925415,153.20852661132812,87558000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-07 00:00:00-05:00,153.07904033317436,153.40770893830813,150.51943117994628,150.98753356933594,56182000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-08 00:00:00-05:00,152.19264046327316,152.8499776902654,151.21660394864847,152.2523956298828,47204800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-09 00:00:00-05:00,152.9396000232387,153.91563647138412,149.6230517280108,149.98159790039062,53833600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-10 00:00:00-05:00,149.60315316002064,150.33019967990543,147.01365116990237,147.90005493164062,68572400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-13 00:00:00-04:00,147.2128340178069,152.52130223937368,147.1032778182195,149.86209106445312,84457100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-14 00:00:00-04:00,150.6688057626924,152.78023579380562,149.49358042753053,151.9735107421875,73695900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-15 00:00:00-04:00,150.57918678102664,152.6308618397936,149.31431339345122,152.37191772460938,77167900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-16 00:00:00-04:00,151.54525781261566,155.82788830282473,151.02735442383323,155.22035217285156,76161100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-17 00:00:00-04:00,155.44941777627795,156.10675493543667,153.65668697727304,154.373779296875,98944600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-20 00:00:00-04:00,154.4435106439035,157.18240039827575,153.527214152592,156.7640838623047,73641400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-21 00:00:00-04:00,156.6844169965663,158.75600019173157,155.90755430195202,158.63648986816406,73938300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-22 00:00:00-04:00,158.65641455861035,161.48493701747628,157.17242884179126,157.19235229492188,75701800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-23 00:00:00-04:00,158.1883007091018,160.89731264682996,157.04293779293113,158.2878875732422,67622100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-24 00:00:00-04:00,158.21818596508513,159.69220232129587,157.21227196475576,159.60256958007812,59196500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-27 00:00:00-04:00,159.29381512749524,160.12046359700457,157.23217101730796,157.64051818847656,52390300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-28 00:00:00-04:00,157.33179125424502,157.8496946727038,155.34982552387916,157.01307678222656,45992200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-29 00:00:00-04:00,158.7261152418139,160.3993356797871,158.70620698690482,160.12046813964844,51305700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-30 00:00:00-04:00,160.87740721575273,161.8136119869577,160.61846310341323,161.7040557861328,49501700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-03-31 00:00:00-04:00,161.7837120552028,164.3333667071162,161.25585457791482,164.2337646484375,68749800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-03 00:00:00-04:00,163.60633946720904,165.6181675532587,163.5565384320382,165.4986572265625,56976200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-04 00:00:00-04:00,165.92694363086247,166.16596430692627,164.44295774601025,164.9608612060547,46278300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-05 00:00:00-04:00,164.07444032131605,164.3831854605127,161.14631576727714,163.098388671875,51511700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-06 00:00:00-04:00,161.7737646425446,164.29355725471697,161.3455091659301,163.99476623535156,45390100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-10 00:00:00-04:00,160.76786052385143,161.37539672851562,159.43327777824265,161.37539672851562,47716900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-11 00:00:00-04:00,161.69410104147346,161.7040551698223,159.86152321673777,160.15036010742188,47644200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-12 00:00:00-04:00,160.56867162536844,161.4052743739358,159.1344868008853,159.4532012939453,50133100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-13 00:00:00-04:00,160.97701319201053,165.1301644014018,160.76785491367528,164.89112854003906,68445600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-14 00:00:00-04:00,163.9250360328323,165.64805759903274,163.1581578529949,164.54254150390625,49386500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-17 00:00:00-04:00,164.42302044195827,164.72181145901584,163.36730535254506,164.5624542236328,41516200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-18 00:00:00-04:00,165.42895451392155,166.73365962271544,164.98076037670225,165.79745483398438,49923000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-19 00:00:00-04:00,165.13015039328513,167.48061630729325,164.8711910994908,166.9527587890625,47720200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-20 00:00:00-04:00,165.41897996255744,167.1917874097132,164.89112241914265,165.97671508789062,52456400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-21 00:00:00-04:00,164.38319484384462,165.77753271243478,163.82545969640856,164.3533172607422,58337300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-24 00:00:00-04:00,164.3333797566734,164.93096176191798,163.22786368497012,164.66204833984375,41949600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-25 00:00:00-04:00,164.52261385717676,165.63808405188374,163.06850575581234,163.1083526611328,48714100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-26 00:00:00-04:00,162.40121977737576,164.61225198360341,162.1422756728881,163.098388671875,45498800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-27 00:00:00-04:00,164.52262209040046,167.87900216738603,164.52262209040046,167.7296142578125,64902300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-04-28 00:00:00-04:00,167.8092967483896,169.16380288264062,167.20176057353123,168.99447631835938,55209200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-01 00:00:00-04:00,168.59610103494273,169.76137236601937,167.95868726758945,168.90484619140625,52472900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-02 00:00:00-04:00,169.40282606146044,169.66178537740373,166.86312512234713,167.8590850830078,48425700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-03 00:00:00-04:00,168.81520412378237,170.229465367121,166.48466159027257,166.7734832763672,65136000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-04 00:00:00-04:00,164.22383560498926,166.36514341938027,163.64617701013032,165.1201934814453,81235400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-05 00:00:00-04:00,170.2892266146556,173.59582091646575,170.07011421166132,172.8687744140625,113316400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-08 00:00:00-04:00,171.78315840014966,173.14763379008414,171.41465810215857,172.79904174804688,55962800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-09 00:00:00-04:00,172.3508619892183,172.83887260910583,170.90672318826992,171.07603454589844,45326900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-10 00:00:00-04:00,172.32099872630667,173.32691282773035,171.20551322286062,172.8588104248047,53724500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-11 00:00:00-04:00,173.1476214704298,173.88462201397357,171.47440106370118,173.0480194091797,49514700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-12 00:00:00-04:00,173.15772683794515,173.59655776007267,170.54470753384663,172.11053466796875,45497800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-15 00:00:00-04:00,172.69897170529626,172.74884162582103,171.01346883143506,171.61187744140625,37266700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-16 00:00:00-04:00,171.53208861219923,172.6790206934537,171.34259204510292,171.61187744140625,42110300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-17 00:00:00-04:00,171.25283806768712,172.4695758826746,169.9662641010483,172.230224609375,57951600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-18 00:00:00-04:00,172.53937852753256,174.77341988989548,172.12049862549483,174.58392333984375,65496700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-19 00:00:00-04:00,175.92037022008634,175.92037022008634,174.4742338130598,174.6936492919922,55772400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-22 00:00:00-04:00,173.5167753267537,174.24484266444423,172.98818766513122,173.73619079589844,43570900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-23 00:00:00-04:00,172.66905294851753,172.9183873331977,170.82397241461908,171.1032257080078,50747300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-24 00:00:00-04:00,170.6344736621792,171.96093439787035,170.06599918583325,171.38247680664062,45143500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-25 00:00:00-04:00,171.9509613713399,173.43698450104648,171.2328771566265,172.5294189453125,56058300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-26 00:00:00-04:00,172.85855349684894,175.302027479357,172.6491059129021,174.96292114257812,54835000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-30 00:00:00-04:00,176.48885079669677,178.51344470539902,176.09988978020135,176.82794189453125,55964400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-05-31 00:00:00-04:00,176.85786499999392,178.87249106004813,176.28937530645783,176.778076171875,99625300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-01 00:00:00-04:00,177.22686816825382,179.64042305750914,176.45891404316637,179.61050415039062,68901800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-02 00:00:00-04:00,180.54800476783768,181.29600788604444,178.78271314778428,180.4682159423828,61945900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-05 00:00:00-04:00,182.1437500536452,184.45756510918994,177.5659594241951,179.10186767578125,121946500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-06 00:00:00-04:00,179.49083541961747,179.64042996095887,176.95758958637495,178.7328643798828,64848400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-07 00:00:00-04:00,177.96490198364674,180.72753105839507,176.84788887825917,177.3465576171875,61944600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-08 00:00:00-04:00,177.42632897433313,180.35850355696866,176.987513272895,180.0892333984375,50214900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-09 00:00:00-04:00,181.01675072800933,181.7448028197143,180.14907199929024,180.4781951904297,48870700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-12 00:00:00-04:00,180.78737954420433,183.40039902062577,180.4881752395526,183.3006591796875,54274900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-13 00:00:00-04:00,182.31329329841782,183.65968975747657,181.9542511990364,182.82192993164062,54929100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-14 00:00:00-04:00,182.88177800213668,183.89906654379925,181.53538146756506,183.46023559570312,57462900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-15 00:00:00-04:00,183.47022541241776,186.02340714751622,183.29069673701926,185.51475524902344,65433200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-16 00:00:00-04:00,186.23282120508458,186.49213868648093,183.77937955509884,184.42764282226562,101235600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-20 00:00:00-04:00,183.91901689338587,185.60451974788597,183.91901689338587,184.5174102783203,49799100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-21 00:00:00-04:00,184.40769931891307,184.91635118810532,182.10385210812808,183.47021484375,49515700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-22 00:00:00-04:00,183.25079105974967,186.55197562970827,183.18097013257253,186.50210571289062,51245300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-23 00:00:00-04:00,185.05597188032547,187.06061473033333,184.51740112063476,186.18295288085938,53079300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-26 00:00:00-04:00,186.33256216477682,187.54931510097455,184.7368161185024,184.77671813964844,48088700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-27 00:00:00-04:00,185.39505993230088,187.88840358366767,185.17564447352765,187.5592803955078,50730800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-28 00:00:00-04:00,187.429631446172,189.39438756353061,187.10052345898322,188.74612426757812,51216800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-29 00:00:00-04:00,188.57656845289964,189.56393801521438,188.4369418174557,189.085205078125,46347300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-06-30 00:00:00-04:00,191.1197861948541,193.96218888244223,190.75076097884076,193.45355224609375,85069600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-03 00:00:00-04:00,193.26406367433887,193.3638035137414,191.24943762007845,191.9475860595703,31458200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-05 00:00:00-04:00,191.05995363856934,192.4661879585032,190.11247083180476,190.82058715820312,46920300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-06 00:00:00-04:00,189.3345450785546,191.50874871594232,188.6962496949308,191.29930114746094,45094300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-07 00:00:00-04:00,190.900369559223,192.15700929798075,189.73348654077034,190.17230224609375,46778000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-10 00:00:00-04:00,188.75609717546797,189.4841645361036,186.54200662116668,188.1078338623047,59922200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-11 00:00:00-04:00,188.65636521815674,188.79599185947893,186.10318365217228,187.57923889160156,46638100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-12 00:00:00-04:00,189.1749680502115,191.18959404377776,187.9681982078766,189.26473999023438,60750200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-13 00:00:00-04:00,189.99279752137164,190.68096284493777,189.2747132896646,190.03268432617188,41342300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-14 00:00:00-04:00,189.72351479139547,190.6709824048614,189.12512140202054,190.1822967529297,41573900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-17 00:00:00-04:00,191.3890486677881,193.8026186648106,191.29929195053796,193.47349548339844,50520200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-18 00:00:00-04:00,192.8352097243277,193.81259620316632,191.90767794544513,193.2141876220703,48353800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-19 00:00:00-04:00,192.5858761596578,197.7022071550224,192.13706211287214,194.58055114746094,80507300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-20 00:00:00-04:00,194.57057195548003,195.94690259462328,191.98747144655815,192.6157989501953,59581200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-21 00:00:00-04:00,193.583223081012,194.45090187315012,190.7208539857674,191.42897033691406,71917800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-24 00:00:00-04:00,192.89504754304855,194.39105377765915,191.73813240259074,192.23680114746094,45377800,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-25 00:00:00-04:00,192.8152557571185,193.92230096245876,192.40634374024458,193.10447692871094,37283200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-26 00:00:00-04:00,193.1543552508233,195.1191113783899,192.80529625048254,193.98214721679688,47471900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-27 00:00:00-04:00,195.49809916471946,196.67495009888677,192.03733685495135,192.70555114746094,47460200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-28 00:00:00-04:00,194.15169382943296,196.1064820710403,193.62310615955113,195.30860900878906,48291400,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-07-31 00:00:00-04:00,195.537995145902,195.96685820042478,194.74012207235685,195.9269561767578,38824100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-01 00:00:00-04:00,195.7175151124968,196.20620074446194,194.760064423188,195.0891876220703,35175100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-02 00:00:00-04:00,194.52070251045865,194.66032915403372,191.3392086162719,192.0672607421875,50389300,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-03 00:00:00-04:00,191.0599548787207,191.8578127154616,190.18229299651043,190.6610107421875,61235200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-04 00:00:00-04:00,185.026062911546,186.88111132692333,181.4356417146341,181.50546264648438,115799700,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-07 00:00:00-04:00,181.6450754475743,182.6424129020176,176.87780363278816,178.37380981445312,97576100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-08 00:00:00-04:00,179.21156607716685,179.79002361547552,177.10718348121145,179.32127380371094,67823000,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-09 00:00:00-04:00,180.38843343652138,180.44827125316826,176.53870997788914,177.715576171875,60378500,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-10 00:00:00-04:00,179.0021289205259,180.26875179728248,177.1271447826861,177.49615478515625,54686900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-11 00:00:00-04:00,177.08670844562434,178.38498585238872,176.3177172632032,177.5560760498047,51988100,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-14 00:00:00-04:00,177.73584711043486,179.453585335393,177.0767118113598,179.22389221191406,43675600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-15 00:00:00-04:00,178.64464865954284,179.24385008356637,176.81705460078118,177.21652221679688,43622600,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-16 00:00:00-04:00,176.89695302450681,178.3050862908739,176.26777704591515,176.3376922607422,46964900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-17 00:00:00-04:00,176.90694055571782,177.27644887923438,173.25175227234058,173.7710723876953,66062900,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
2023-08-18 00:00:00-04:00,172.07330078860403,174.86961976016784,171.73375179800243,174.2604217529297,61114200,Apple Inc.,USD,Consumer Electronics Technology,One Apple Park Way 95014 Cupertino United States
